Date Published,Passenger Country,Trip_verified,Aircraft,Type Of Traveller,Seat Type,Origin,Destination,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Inflight Entertainment,Wifi & Connectivity,ryanair_review,exclamation_marks,question_marks,comment_length,never,again,online,delayed,cheap,legroom,Sentiment,Year Published,Month Published,Day Published,Year Flown,Month Flown,Day Flown
2020-01-05,Netherlands,Not Verified,Missing,Couple Leisure,Economy Class,Eindhoven,Ibiza,1.0,2.0,1.0,1.0,2.0,no,1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.08933343585570806,True,True,False,False,False,False,-1,2020,1,5,2019.0,3.0,1.0
2015-11-25,United Kingdom,Missing,Missing,Solo Leisure,Economy Class,London,Lisbon,1.0,1.0,-1.0,1.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.2513152108993062,False,False,False,True,True,False,-1,2015,11,25,2015.0,11.0,1.0
2022-06-18,Germany,Trip Verified,Missing,Couple Leisure,Economy Class,Tel Aviv,Berlin,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.3357145325653096,False,False,False,True,False,False,-1,2022,6,18,2022.0,6.0,1.0
2017-10-27,Portugal,Verified Review,Missing,Solo Leisure,Economy Class,Glasgow,Lisbon,1.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9690340578359715,False,False,False,False,False,False,-1,2017,10,27,2017.0,10.0,1.0
2017-05-25,United Kingdom,Verified Review,Boeing 737,Couple Leisure,Economy Class,Leeds,Palma de Mallorca,3.0,3.0,-1.0,3.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.27358364730810575,False,False,False,False,False,False,-1,2017,5,25,2017.0,4.0,1.0
2018-04-18,United States,Trip Verified,Boeing 737,Family Leisure,Economy Class,Jerez,Barcelona,1.0,3.0,2.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.1441929949386099,False,False,False,False,False,False,-1,2018,4,18,2018.0,3.0,1.0
2023-06-17,United States,Trip Verified,Missing,Family Leisure,Premium Economy,Edinburgh,London,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,4.380903542588242,-0.2682527408267359,0.26715631435046394,True,False,False,False,False,False,-1,2023,6,17,2023.0,6.0,1.0
2019-11-13,United Kingdom,Trip Verified,Missing,Solo Leisure,Economy Class,London,Vilnius,2.0,2.0,-1.0,2.0,2.0,no,-1.0,-1.0,False,4.380903542588242,1.7457718053803446,3.5986572307281195,False,True,False,False,False,False,-1,2019,11,13,2019.0,11.0,1.0
2018-09-26,Portugal,Trip Verified,Boeing 737-800,Couple Leisure,Economy Class,Faro,Dusseldorf,3.0,5.0,5.0,5.0,5.0,yes,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,0.6549387361281847,False,False,False,True,False,False,1,2018,9,26,2018.0,9.0,1.0
2015-10-29,Slovenia,Missing,Missing,Family Leisure,Economy Class,Bari,Trieste,2.0,2.0,1.0,2.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7183680724879422,False,True,False,False,False,False,-1,2015,10,29,2015.0,10.0,1.0
2013-09-15,United Kingdom,Missing,Missing,,Economy Class,,,5.0,4.0,3.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.5285345212945629,True,True,False,False,False,True,-1,2013,9,15,,,
2012-08-29,Australia,Missing,Missing,,Economy Class,,,3.0,3.0,0.0,,2.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.8349040589421545,False,True,False,False,False,False,-1,2012,8,29,,,
2022-10-23,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Oslo,London,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8083507338949271,False,False,False,False,True,False,-1,2022,10,23,2022.0,10.0,1.0
2021-10-04,Spain,Not Verified,Missing,Business,Economy Class,Madrid,Milan,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,0.1750312086242651,False,False,False,False,False,False,-1,2021,10,4,2021.0,10.0,1.0
2022-05-10,United Kingdom,Not Verified,Missing,Solo Leisure,Economy Class,Leeds,Palma de Mallorca,2.0,2.0,1.0,1.0,2.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,4.609890949397093,True,True,False,False,False,False,-1,2022,5,10,2022.0,5.0,1.0
2015-09-29,United Kingdom,Missing,Missing,Couple Leisure,Economy Class,Tenerife,Glasgow,3.0,5.0,-1.0,3.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5426876383124002,False,False,False,False,False,False,1,2015,9,29,2015.0,9.0,1.0
2014-05-26,United Kingdom,Missing,Missing,,Economy Class,,,3.0,4.0,3.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.6305278554001712,False,False,False,False,False,True,1,2014,5,26,,,
2014-07-29,United Kingdom,Missing,Missing,,Economy Class,,,2.0,3.0,2.0,,2.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.5019811962473356,False,False,False,False,False,False,-1,2014,7,29,,,
2023-05-02,United Kingdom,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,London,Dortmund,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5234056394394748,True,False,False,False,False,False,1,2023,5,2,2023.0,4.0,1.0
2018-01-15,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Leeds,Faro,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.40771364620192285,False,False,False,False,False,False,-1,2018,1,15,2017.0,11.0,1.0
2018-04-07,United States,Trip Verified,Missing,Family Leisure,Economy Class,Rome,Athens,1.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,0.5263920769753491,True,True,True,False,False,False,-1,2018,4,7,2018.0,4.0,1.0
2018-08-28,Slovakia,Trip Verified,Boeing 737-800,Family Leisure,Economy Class,Bratislava,Barcelona,3.0,5.0,4.0,3.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.06148165970592702,False,False,False,False,False,False,1,2018,8,28,2018.0,8.0,1.0
2016-03-14,Austria,Missing,Boeing 737-800,Solo Leisure,Economy Class,Bratislava,London,2.0,3.0,3.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.2170361017918834,False,False,False,False,False,False,1,2016,3,14,2016.0,3.0,1.0
2016-01-18,United States,Missing,Missing,Solo Leisure,Economy Class,Jerez,Barcelona,3.0,1.0,1.0,1.0,1.0,no,1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.6498098542730966,False,True,False,False,False,False,-1,2016,1,18,2016.0,1.0,1.0
2019-04-12,United Kingdom,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Prague,Edinburgh,1.0,1.0,-1.0,2.0,3.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.2269713693583029,False,False,False,False,False,False,-1,2019,4,12,2019.0,4.0,1.0
2015-05-01,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.9904585010281108,False,False,False,False,False,False,1,2015,5,1,,,
2022-07-27,Australia,Not Verified,Missing,Couple Leisure,Economy Class,Valencia,Faro,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,0.8199069487076569,True,True,True,False,False,False,-1,2022,7,27,2022.0,7.0,1.0
2015-04-10,Sri Lanka,Missing,Missing,,Economy Class,,,5.0,5.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.022073668743416108,False,True,False,False,False,False,1,2015,4,10,,,
2022-12-06,United Kingdom,Not Verified,Missing,Solo Leisure,Economy Class,London,Wroclaw,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.23631810066480874,True,False,True,False,False,False,-1,2022,12,6,2022.0,12.0,1.0
2019-01-12,United States,Trip Verified,Missing,Couple Leisure,Economy Class,Prague,Barcelona,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.43342297803248997,False,False,True,False,False,False,-1,2019,1,12,2019.0,1.0,1.0
2014-05-26,United Kingdom,Missing,Missing,,Economy Class,,,2.0,5.0,3.0,,3.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.8876211737058424,False,False,False,False,True,False,-1,2014,5,26,,,
2017-03-05,United Kingdom,Verified Review,Boeing 737-800,Couple Leisure,Economy Class,Manchester,Dublin,3.0,4.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.8426298430023499,False,False,False,False,False,False,0,2017,3,5,2017.0,2.0,1.0
2016-10-10,Austria,Verified Review,Boeing 737-800,Couple Leisure,Economy Class,Bratislava,Berlin,3.0,4.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.0036356630871510085,False,False,False,False,True,True,1,2016,10,10,2016.0,7.0,1.0
2018-07-24,United Kingdom,Trip Verified,Missing,Solo Leisure,Economy Class,Paphos,London,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,1.08342759997097,False,True,False,False,False,False,-1,2018,7,24,2018.0,7.0,1.0
2017-12-25,Israel,Trip Verified,Missing,Couple Leisure,Economy Class,Tel Aviv,Paphos,2.0,3.0,-1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,2.0346728777019534,False,False,False,False,False,False,-1,2017,12,25,2017.0,12.0,1.0
2016-01-09,Spain,Missing,Boeing 737-800,Solo Leisure,Economy Class,Las Palmas,Manchester,3.0,3.0,2.0,3.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.22774832338795303,True,False,True,False,False,False,1,2016,1,9,2015.0,12.0,1.0
2019-08-31,United Kingdom,Not Verified,Boeing 737,Couple Leisure,Economy Class,Palma de Mallorca,Edinburgh,1.0,3.0,1.0,1.0,2.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7290802940840118,False,False,False,True,False,False,-1,2019,8,31,2019.0,8.0,1.0
2015-12-21,Ireland,Missing,Boeing 737-800,Couple Leisure,Economy Class,Dublin,Malaga,2.0,3.0,3.0,3.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.03791477219457383,False,True,False,True,False,False,1,2015,12,21,2015.0,12.0,1.0
2022-10-25,Canada,Trip Verified,Missing,Couple Leisure,Economy Class,Santorini,Athens,3.0,2.0,-1.0,2.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.8177645043884431,False,False,True,False,True,False,-1,2022,10,25,2022.0,10.0,1.0
2017-11-04,France,Verified Review,Boeing 737,Solo Leisure,Economy Class,London,Carcassonne,4.0,5.0,4.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.9848751612871293,True,False,False,False,False,False,1,2017,11,4,2017.0,11.0,1.0
2014-03-26,Ireland,Missing,Missing,,Economy Class,,,3.0,3.0,0.0,,4.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,-0.7119407395303003,False,False,False,False,False,False,0,2014,3,26,,,
2017-03-28,United Kingdom,Verified Review,Boeing 737-800,Business,Economy Class,Dublin,Manchester,1.0,2.0,1.0,1.0,3.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.7033709622534446,False,True,False,False,True,False,-1,2017,3,28,2017.0,3.0,1.0
2022-08-29,Luxembourg,Trip Verified,Boeing 737-800,Family Leisure,Economy Class,Brussels,Stockholm,3.0,3.0,-1.0,3.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9304700600901209,False,False,False,False,False,False,-1,2022,8,29,2022.0,8.0,1.0
2018-02-09,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Manchester,Budapest,1.0,2.0,-1.0,2.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.0362938249482634,False,False,False,False,False,False,-1,2018,2,9,2018.0,2.0,1.0
2015-02-18,France,Missing,Missing,,Economy Class,,,1.0,3.0,3.0,,2.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.1257549892823448,False,False,False,False,False,False,-1,2015,2,18,,,
2015-04-17,United Kingdom,Missing,Missing,,Economy Class,,,4.0,2.0,0.0,,2.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.33487053934864935,False,False,False,False,False,False,-1,2015,4,17,,,
2018-08-31,Germany,Trip Verified,Missing,Couple Leisure,Economy Class,Dortmund,Glasgow,3.0,1.0,1.0,1.0,5.0,yes,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,0.4278396382915084,False,False,False,False,False,False,-1,2018,8,31,2018.0,8.0,1.0
2018-03-03,Ireland,Trip Verified,Boeing 737-800,Couple Leisure,Economy Class,Dublin,Gran Canaria,4.0,5.0,3.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8340600657254942,False,False,False,False,False,False,1,2018,3,3,2018.0,2.0,1.0
2013-12-09,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,3.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.7012285179342308,False,False,True,False,False,False,1,2013,12,9,,,
2013-09-12,United Kingdom,Missing,Missing,,Economy Class,,,2.0,1.0,0.0,,0.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.39271653596742534,False,False,False,False,False,False,-1,2013,9,12,,,
2016-03-18,United Kingdom,Missing,Missing,Solo Leisure,Economy Class,Edinburgh,Brussels,1.0,2.0,1.0,2.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.2607289813928222,False,False,False,False,True,False,-1,2016,3,18,2016.0,2.0,1.0
2019-10-25,United Kingdom,Missing,Missing,Family Leisure,Economy Class,Palma de Mallorca,Glasgow,2.0,2.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.315588540475724,True,True,False,True,False,False,-1,2019,10,25,2019.0,10.0,1.0
2019-05-18,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,London,Athens,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6091034122080319,True,True,False,False,True,False,-1,2019,5,18,2019.0,5.0,1.0
2017-08-10,United Kingdom,Verified Review,Boeing 737,Solo Leisure,Economy Class,Madrid,Toulouse,2.0,4.0,-1.0,4.0,3.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.06920744376612249,False,False,True,False,False,False,0,2017,8,10,2017.0,8.0,1.0
2014-11-20,United Kingdom,Missing,Missing,,Economy Class,,,3.0,4.0,3.0,,4.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,-0.16347499381153524,False,False,False,False,False,False,0,2014,11,20,,,
2017-09-03,United Kingdom,Verified Review,Missing,Family Leisure,Economy Class,Faro,East Midlands,1.0,2.0,1.0,1.0,1.0,no,1.0,1.0,False,0.7652567064505633,-0.2682527408267359,0.0357723278753599,False,False,False,False,False,False,-1,2017,9,3,2017.0,8.0,1.0
2018-02-19,Spain,Trip Verified,Missing,Family Leisure,Economy Class,Madrid,Berlin,3.0,4.0,-1.0,3.0,3.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.6798040747420915,False,False,False,True,False,True,-1,2018,2,19,2018.0,2.0,1.0
2013-10-07,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,0.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.7505047372761511,False,False,False,False,False,True,1,2013,10,7,,,
2016-03-12,Spain,Missing,Boeing 737-800,Solo Leisure,Economy Class,Barcelona,London,3.0,5.0,-1.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6133883008464598,False,False,False,True,False,False,1,2016,3,12,2016.0,3.0,1.0
2015-01-28,Australia,Missing,Missing,,Economy Class,,,3.0,3.0,3.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-1.0868684953927374,False,False,False,False,False,False,1,2015,1,28,,,
2021-06-15,Belgium,Trip Verified,Missing,Solo Leisure,Economy Class,Brussels,Vienna,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6883738520189472,False,False,False,False,False,False,-1,2021,6,15,2020.0,7.0,1.0
2013-09-08,United Kingdom,Missing,Missing,,Economy Class,,,3.0,2.0,1.0,,1.0,no,-1.0,-1.0,True,4.380903542588242,-0.2682527408267359,0.4021303064609413,False,True,False,False,False,False,-1,2013,9,8,,,
2015-11-06,Australia,Missing,Missing,Couple Leisure,Economy Class,Frankfurt,Valencia,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.3712920927752861,True,True,False,False,False,False,-1,2015,11,6,2015.0,4.0,1.0
2020-08-30,United Kingdom,Not Verified,Boeing 737-800,Solo Leisure,Economy Class,Edinburgh,Tenerife,4.0,5.0,4.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9904585010281108,False,False,False,False,False,False,1,2020,8,30,2020.0,8.0,1.0
2017-02-27,United Kingdom,Verified Review,Missing,Family Leisure,Economy Class,Memmingen,London,2.0,2.0,1.0,1.0,3.0,no,1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.48269919737441025,False,False,False,False,False,False,-1,2017,2,27,2017.0,2.0,1.0
2015-06-14,Spain,Missing,Boeing 737,Solo Leisure,Economy Class,Malaga,Brussels,2.0,5.0,5.0,1.0,3.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,-0.6198156338041015,True,False,False,False,False,False,0,2015,6,14,2015.0,6.0,1.0
2014-06-04,Ireland,Missing,Missing,,Economy Class,,,3.0,4.0,2.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.7976385122988574,True,False,False,False,False,False,-1,2014,6,4,,,
2018-07-25,United Kingdom,Not Verified,Boeing 737,Family Leisure,Economy Class,London,Milan,3.0,3.0,-1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9368973930477626,True,True,False,False,False,False,-1,2018,7,25,2018.0,7.0,1.0
2019-07-15,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Manchester,Palma de Mallorca,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.22774832338795303,False,False,False,False,False,False,-1,2019,7,15,2019.0,7.0,1.0
2019-05-09,United Kingdom,Not Verified,Boeing 737,Couple Leisure,Premium Economy,Corfu,London,3.0,5.0,-1.0,3.0,2.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,1.0298664919906217,True,True,False,False,False,False,-1,2019,5,9,2019.0,5.0,1.0
2014-05-25,United Kingdom,Missing,Missing,,Economy Class,,,3.0,1.0,2.0,,2.0,no,-1.0,-1.0,True,3.1756879305423493,-0.2682527408267359,2.152507315258719,False,True,False,True,False,False,-1,2014,5,25,,,
2018-05-31,Australia,Trip Verified,Missing,Couple Leisure,Economy Class,Edinburgh,London,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0033131669433943,True,False,False,False,False,False,-1,2018,5,31,2017.0,6.0,1.0
2016-06-29,United Kingdom,Verified Review,Missing,Couple Leisure,Economy Class,Glasgow,Lanzarote,3.0,4.0,3.0,3.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.4398503109901317,False,True,False,True,False,False,1,2016,6,29,2016.0,6.0,1.0
2014-06-18,United Kingdom,Missing,Missing,,Economy Class,,,1.0,1.0,1.0,,1.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,2.1932137573237838,False,False,False,True,False,False,-1,2014,6,18,,,
2018-08-16,United States,Trip Verified,Missing,Solo Leisure,Economy Class,Naples,London,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.033629883556145976,False,False,True,False,False,False,-1,2018,8,16,2018.0,8.0,1.0
2018-11-14,United States,Trip Verified,Missing,Solo Leisure,Economy Class,Rome,London,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7483622929569371,False,False,False,True,False,False,-1,2018,11,14,2018.0,11.0,1.0
2017-04-29,Laos,Verified Review,Missing,Solo Leisure,Economy Class,Kerry,Frankfurt,3.0,5.0,4.0,5.0,3.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.576966747419823,False,False,False,False,False,False,1,2017,4,29,2017.0,4.0,1.0
2018-05-22,India,Trip Verified,Missing,Couple Leisure,Economy Class,Mykonos,Athens,2.0,2.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,0.25001675979675253,False,False,True,False,False,False,-1,2018,5,22,2018.0,5.0,1.0
2019-06-16,France,Not Verified,Missing,Solo Leisure,Economy Class,Bergerac,London,5.0,5.0,5.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7655018475106485,False,False,False,False,False,False,1,2019,6,16,2019.0,6.0,1.0
2014-05-28,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,3.0,,5.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,0.016490329002434568,False,False,False,False,False,False,1,2014,5,28,,,
2021-07-13,Canada,Trip Verified,Boeing 737-800,Couple Leisure,Economy Class,Sofia,Venice,3.0,3.0,2.0,3.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.37343453709450003,False,False,False,False,False,True,0,2021,7,13,2021.0,7.0,1.0
2015-08-27,Italy,Missing,Boeing 737-800,Business,Economy Class,Pisa,Brussels,4.0,4.0,-1.0,5.0,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.6583796315499523,True,False,False,False,False,False,1,2015,8,27,2015.0,8.0,1.0
2014-05-01,Spain,Missing,Missing,,Economy Class,,,4.0,4.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.20418143587659984,False,False,False,True,False,False,0,2014,5,1,,,
2019-08-16,Canada,Trip Verified,Missing,Couple Leisure,Economy Class,Ponta Delgada,Manchester,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8876211737058424,False,False,False,False,False,False,-1,2019,8,16,2019.0,8.0,1.0
2018-09-12,Ireland,Trip Verified,Missing,Business,Economy Class,London,Shannon,4.0,5.0,4.0,4.0,5.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.6241005224425294,False,False,False,False,False,False,1,2018,9,12,2018.0,9.0,1.0
2015-12-20,Italy,Missing,Boeing 737-800,Family Leisure,Economy Class,Bologna,Madrid,2.0,2.0,3.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.4527049769054153,False,False,False,False,False,True,0,2015,12,20,2015.0,3.0,1.0
2018-08-03,Czech Republic,Trip Verified,Missing,Family Leisure,Economy Class,London,Pardubice,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.576966747419823,False,False,False,False,False,False,-1,2018,8,3,2018.0,7.0,1.0
2018-10-29,Czech Republic,Not Verified,Boeing 737-700,Solo Leisure,Economy Class,Frankfurt,Lisbon,3.0,5.0,4.0,2.0,5.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.41842586779799246,False,False,False,False,False,False,1,2018,10,29,2018.0,10.0,1.0
