,param_alpha,param_fit_prior,mean_test_score,std_test_score,rank_test_score
699,0.9903413133417771,False,0.49912558010979646,0.011084331688795971,1100
797,0.990148372750647,False,0.49912558010979646,0.011084331688795971,1100
736,0.9949078226464353,False,0.49912558010979646,0.011084331688795971,1100
1200,0.9565013982994801,False,0.49911709683681565,0.008924752712390148,1105
216,0.9548652806631941,False,0.49911709683681565,0.008924752712390148,1105
1182,0.9553346865039283,False,0.49911709683681565,0.008924752712390148,1105
1008,0.9555236959549347,False,0.49911709683681565,0.008924752712390148,1105
1181,0.9562221906489483,False,0.49911709683681565,0.008924752712390148,1105
719,0.956415697559425,False,0.49911709683681565,0.008924752712390148,1105
360,0.9540510272587224,False,0.49909431050366837,0.008931654599171165,1111
965,0.9786312874005304,False,0.4990778952782865,0.00950834767288267,1112
151,0.978892858275009,False,0.4990778952782865,0.00950834767288267,1112
1419,0.9797824578545219,False,0.4990778952782865,0.00950834767288267,1112
698,0.02440078155653802,True,0.4989851594539476,0.019242247959532995,1115
1459,0.059093890078253275,False,0.4989236124888121,0.01675467225058889,1116
1295,0.9819691904461453,False,0.4988988228075474,0.009608669225226798,1117
450,0.9823786169086064,False,0.4988988228075474,0.009608669225226798,1117
1317,0.056136103416210004,False,0.49879863622007614,0.01717371096132743,1119
942,0.05708685608931485,False,0.49879863622007614,0.01717371096132743,1119
1082,0.9576252845053802,False,0.498770927842478,0.009053583584357993,1121
639,0.9586271773132206,False,0.498770927842478,0.009053583584357993,1121
1491,0.9890283583501739,False,0.49866495227847896,0.011650358979301705,1123
674,0.987668007996647,False,0.49866495227847896,0.011650358979301705,1123
1415,0.9884159894120765,False,0.49866495227847896,0.011650358979301705,1123
1056,0.9877855202148873,False,0.49866495227847896,0.011650358979301705,1123
716,0.9877223897360315,False,0.49866495227847896,0.011650358979301705,1123
447,0.05565348935697534,False,0.49856703222671667,0.017512759804749957,1128
39,0.9611720243493491,False,0.49854949812609883,0.009120726158741911,1129
562,0.9610703174694551,False,0.49854949812609883,0.009120726158741911,1129
950,0.9651186964360455,False,0.4985283277599259,0.00908651168054435,1131
